hostel_id,date,weekday,borrowed_books,avg_study_hours,exam_flag,festival_flag,hostel_capacity,threshold,high_demand
H04,2024-10-22,1,3,1.56,0,0,137,11.4,0
H04,2024-10-23,1,5,1.13,0,0,137,11.4,0
H04,2024-10-24,1,8,0.1,0,0,137,11.4,0
H04,2024-10-25,1,10,0.93,0,0,137,11.4,0
H04,2024-10-26,0,5,1.99,0,0,137,11.4,0
H04,2024-10-27,0,4,0.31,0,0,137,11.4,0
H04,2024-10-28,1,6,1.88,1,0,137,11.4,0
H04,2024-10-29,1,2,0.98,1,0,137,11.4,0
H04,2024-10-30,1,5,1.42,1,0,137,11.4,0
H04,2024-10-31,1,11,0.97,1,0,137,11.4,0
H04,2024-11-01,1,3,1.27,1,0,137,11.4,0
H04,2024-11-02,0,11,1.37,1,0,137,11.4,0
H04,2024-11-03,0,7,1.74,1,0,137,11.4,0
H04,2024-11-04,1,13,1.49,1,0,137,11.4,1
H04,2024-11-05,1,7,1.09,1,0,137,11.4,0
H04,2024-11-06,1,8,1.21,1,0,137,11.4,0
H04,2024-11-07,1,9,1.17,1,0,137,11.4,0
H04,2024-11-08,1,3,1.19,1,0,137,11.4,0
H04,2024-11-09,0,7,1.33,1,0,137,11.4,0
H04,2024-11-10,0,7,1.19,1,0,137,11.4,0
H04,2024-11-11,1,2,1.3,0,0,137,11.4,0
H04,2024-11-12,1,4,1.1,0,0,137,11.4,0
H04,2024-11-13,1,5,1.27,0,0,137,11.4,0
H04,2024-11-14,1,4,0.48,0,0,137,11.4,0
H04,2024-11-15,1,3,0.29,0,0,137,11.4,0
H04,2024-11-16,0,3,1.59,0,0,137,11.4,0
H04,2024-11-17,0,5,0.1,0,0,137,11.4,0
H04,2024-11-18,1,5,0.41,0,0,137,11.4,0
H04,2024-11-19,1,7,1.1,0,0,137,11.4,0
H04,2024-11-20,1,2,1.24,0,0,137,11.4,0
H04,2024-11-21,1,5,1.3,0,0,137,11.4,0
H04,2024-11-22,1,4,1.23,0,0,137,11.4,0
H04,2024-11-23,0,8,0.56,0,0,137,11.4,0
H04,2024-11-24,0,3,1.57,0,0,137,11.4,0
H04,2024-11-25,1,9,1.2,0,0,137,11.4,0
H04,2024-11-26,1,4,0.87,0,0,137,11.4,0
H04,2024-11-27,1,5,0.74,0,0,137,11.4,0
H04,2024-11-28,1,2,1.01,0,0,137,11.4,0
H04,2024-11-29,1,5,1.15,0,0,137,11.4,0
H04,2024-11-30,0,7,1.32,0,0,137,11.4,0
H04,2024-12-01,0,1,1.86,0,0,137,11.4,0
H04,2024-12-02,1,4,1.51,0,0,137,11.4,0
H04,2024-12-03,1,3,0.73,0,0,137,11.4,0
H04,2024-12-04,1,6,2.21,0,0,137,11.4,0
H04,2024-12-05,1,9,0.5,0,0,137,11.4,0
H04,2024-12-06,1,9,1.56,0,0,137,11.4,0
H04,2024-12-07,0,6,1.86,0,1,137,11.4,0
H04,2024-12-08,0,10,2.07,0,1,137,11.4,0
H04,2024-12-09,1,11,1.9,0,1,137,11.4,0
H04,2024-12-10,1,4,1.68,0,0,137,11.4,0
H04,2024-12-11,1,9,2.04,0,0,137,11.4,0
H04,2024-12-12,1,5,1.82,0,0,137,11.4,0
H04,2024-12-13,1,2,0.87,0,0,137,11.4,0
H04,2024-12-14,0,2,0.82,0,0,137,11.4,0
H04,2024-12-15,0,8,1.24,0,1,137,11.4,0
H04,2024-12-16,1,12,2.74,0,1,137,11.4,1
H04,2024-12-17,1,13,2.08,0,1,137,11.4,1
H04,2024-12-18,1,9,1.78,0,0,137,11.4,0
H04,2024-12-19,1,5,1.64,0,0,137,11.4,0
H04,2024-12-20,1,8,1.01,0,0,137,11.4,0
H04,2024-12-21,0,5,0.34,0,0,137,11.4,0
H04,2024-12-22,0,4,1.36,0,0,137,11.4,0
H04,2024-12-23,1,11,1.79,0,0,137,11.4,0
H04,2024-12-24,1,9,1.67,0,0,137,11.4,0
H04,2024-12-25,1,5,1.74,0,0,137,11.4,0
H04,2024-12-26,1,7,0.1,0,0,137,11.4,0
H04,2024-12-27,1,5,1.49,0,0,137,11.4,0
H04,2024-12-28,0,5,1.76,0,0,137,11.4,0
H04,2024-12-29,0,2,1.82,0,0,137,11.4,0
H04,2024-12-30,1,5,2.43,0,0,137,11.4,0
H05,2024-01-01,1,12,3.18,0,0,160,18.6,0
H05,2024-01-02,1,7,2.71,0,0,160,18.6,0
H05,2024-01-03,1,15,3.24,0,0,160,18.6,0
H05,2024-01-04,1,20,2.85,0,0,160,18.6,1
H05,2024-01-05,1,12,3.01,0,0,160,18.6,0
H05,2024-01-06,0,6,1.28,0,0,160,18.6,0
H05,2024-01-07,0,11,2.78,0,0,160,18.6,0
H05,2024-01-08,1,20,2.61,0,0,160,18.6,1
H05,2024-01-09,1,19,2.68,0,0,160,18.6,1
H05,2024-01-10,1,13,3.82,0,0,160,18.6,0
H05,2024-01-11,1,12,2.79,0,0,160,18.6,0
H05,2024-01-12,1,15,2.24,0,0,160,18.6,0
H05,2024-01-13,0,13,2.49,0,0,160,18.6,0
H05,2024-01-14,0,20,3.67,0,1,160,18.6,1
H05,2024-01-15,1,17,2.73,0,1,160,18.6,0
H05,2024-01-16,1,19,2.79,0,1,160,18.6,1
H05,2024-01-17,1,11,2.15,0,0,160,18.6,0
H05,2024-01-18,1,9,2.39,0,0,160,18.6,0
H05,2024-01-19,1,14,3.54,0,0,160,18.6,0
H05,2024-01-20,0,9,2.87,0,0,160,18.6,0
H05,2024-01-21,0,9,3.83,0,0,160,18.6,0
H05,2024-01-22,1,12,3.04,0,0,160,18.6,0
H05,2024-01-23,1,12,2.63,0,0,160,18.6,0
H05,2024-01-24,1,7,2.91,0,0,160,18.6,0
H05,2024-01-25,1,21,3.32,0,0,160,18.6,1
H05,2024-01-26,1,18,3.78,0,0,160,18.6,0
H05,2024-01-27,0,8,3.69,0,0,160,18.6,0
H05,2024-01-28,0,6,3.99,0,0,160,18.6,0
H05,2024-01-29,1,14,3.93,0,0,160,18.6,0
H05,2024-01-30,1,9,2.95,0,0,160,18.6,0
H05,2024-01-31,1,17,2.16,0,0,160,18.6,0
H05,2024-02-01,1,12,2.45,0,0,160,18.6,0
H05,2024-02-02,1,12,3.82,0,0,160,18.6,0
H05,2024-02-03,0,14,1.9,0,0,160,18.6,0
H05,2024-02-04,0,16,1.9,0,0,160,18.6,0
H05,2024-02-05,1,10,2.79,0,0,160,18.6,0
H05,2024-02-06,1,18,2.77,0,0,160,18.6,0
H05,2024-02-07,1,17,3.89,0,0,160,18.6,0
H05,2024-02-08,1,11,4.17,0,0,160,18.6,0
H05,2024-02-09,1,15,2.72,0,0,160,18.6,0
H05,2024-02-10,0,14,2.92,0,0,160,18.6,0
H05,2024-02-11,0,16,3.24,0,0,160,18.6,0
H05,2024-02-12,1,13,3.33,0,0,160,18.6,0
H05,2024-02-13,1,17,3.29,0,0,160,18.6,0
H05,2024-02-14,1,19,2.65,0,0,160,18.6,1
H05,2024-02-15,1,14,2.49,0,0,160,18.6,0
H05,2024-02-16,1,15,3.52,0,0,160,18.6,0
H05,2024-02-17,0,11,2.09,0,0,160,18.6,0
H05,2024-02-18,0,9,3.14,0,0,160,18.6,0
H05,2024-02-19,1,13,2.01,0,0,160,18.6,0
H05,2024-02-20,1,12,3.43,0,0,160,18.6,0
H05,2024-02-21,1,17,3.09,0,0,160,18.6,0
H05,2024-02-22,1,14,3.37,0,0,160,18.6,0
H05,2024-02-23,1,12,2.0,0,0,160,18.6,0
H05,2024-02-24,0,11,1.92,0,0,160,18.6,0
H05,2024-02-25,0,12,2.86,0,0,160,18.6,0
H05,2024-02-26,1,17,3.03,0,0,160,18.6,0
H05,2024-02-27,1,8,2.49,0,0,160,18.6,0
H05,2024-02-28,1,12,3.57,0,0,160,18.6,0
H05,2024-02-29,1,15,3.11,0,0,160,18.6,0
H05,2024-03-01,1,14,2.65,0,0,160,18.6,0
H05,2024-03-02,0,16,3.35,0,0,160,18.6,0
H05,2024-03-03,0,8,2.18,0,0,160,18.6,0
H05,2024-03-04,1,12,2.47,0,0,160,18.6,0
H05,2024-03-05,1,11,2.61,0,0,160,18.6,0
H05,2024-03-06,1,9,3.43,0,0,160,18.6,0
H05,2024-03-07,1,13,2.53,0,0,160,18.6,0
H05,2024-03-08,1,13,3.82,0,0,160,18.6,0
H05,2024-03-09,0,13,3.01,0,0,160,18.6,0
H05,2024-03-10,0,9,2.63,0,0,160,18.6,0
H05,2024-03-11,1,20,3.9,0,0,160,18.6,1
H05,2024-03-12,1,15,2.46,0,0,160,18.6,0
H05,2024-03-13,1,21,2.8,0,0,160,18.6,1
H05,2024-03-14,1,20,1.83,0,0,160,18.6,1
H05,2024-03-15,1,9,3.63,0,0,160,18.6,0
H05,2024-03-16,0,13,1.91,0,0,160,18.6,0
H05,2024-03-17,0,8,2.84,0,0,160,18.6,0
H05,2024-03-18,1,6,1.77,0,0,160,18.6,0
H05,2024-03-19,1,11,2.89,0,0,160,18.6,0
H05,2024-03-20,1,11,1.21,0,0,160,18.6,0
H05,2024-03-21,1,18,3.03,0,0,160,18.6,0
H05,2024-03-22,1,15,3.53,0,0,160,18.6,0
H05,2024-03-23,0,13,2.93,0,0,160,18.6,0
H05,2024-03-24,0,12,2.1,0,0,160,18.6,0
H05,2024-03-25,1,17,3.07,0,0,160,18.6,0
H05,2024-03-26,1,18,2.33,0,0,160,18.6,0
H05,2024-03-27,1,14,3.52,0,0,160,18.6,0
H05,2024-03-28,1,17,3.24,0,0,160,18.6,0
H05,2024-03-29,1,15,3.04,0,0,160,18.6,0
H05,2024-03-30,0,16,3.19,0,0,160,18.6,0
H05,2024-03-31,0,11,2.09,0,0,160,18.6,0
H05,2024-04-01,1,13,3.37,0,0,160,18.6,0
H05,2024-04-02,1,15,3.13,0,0,160,18.6,0
H05,2024-04-03,1,35,4.42,1,0,160,18.6,1
H05,2024-04-04,1,34,5.56,1,0,160,18.6,1
H05,2024-04-05,1,29,5.51,1,0,160,18.6,1
H05,2024-04-06,0,19,4.96,1,0,160,18.6,1
H05,2024-04-07,0,20,4.44,1,0,160,18.6,1
H05,2024-04-08,1,22,4.72,1,0,160,18.6,1
H05,2024-04-09,1,29,5.32,1,0,160,18.6,1
H05,2024-04-10,1,17,4.64,1,0,160,18.6,1
H05,2024-04-11,1,22,4.4,1,0,160,18.6,1
H05,2024-04-12,1,28,4.28,1,0,160,18.6,1
H05,2024-04-13,0,20,3.71,1,0,160,18.6,1
H05,2024-04-14,0,24,3.2,1,0,160,18.6,1
H05,2024-04-15,1,29,4.04,1,0,160,18.6,1
H05,2024-04-16,1,17,3.81,1,0,160,18.6,1
H05,2024-04-17,1,13,2.75,0,0,160,18.6,0
H05,2024-04-18,1,13,2.98,0,0,160,18.6,0
H05,2024-04-19,1,18,3.1,0,0,160,18.6,0
H05,2024-04-20,0,12,3.35,0,0,160,18.6,0
H05,2024-04-21,0,16,3.45,0,0,160,18.6,0
H05,2024-04-22,1,22,2.97,0,0,160,18.6,1
H05,2024-04-23,1,8,2.32,0,0,160,18.6,0
H05,2024-04-24,1,18,3.69,0,0,160,18.6,0
H05,2024-04-25,1,25,2.1,0,1,160,18.6,1
H05,2024-04-26,1,18,2.73,0,1,160,18.6,0
H05,2024-04-27,0,17,2.99,0,1,160,18.6,0
H05,2024-04-28,0,12,2.6,0,0,160,18.6,0
H05,2024-04-29,1,17,2.53,0,0,160,18.6,0
H05,2024-04-30,1,20,2.71,0,1,160,18.6,1
H05,2024-05-01,1,14,2.55,0,1,160,18.6,0
H05,2024-05-02,1,15,3.48,0,1,160,18.6,0
H05,2024-05-03,1,11,3.14,0,0,160,18.6,0
H05,2024-05-04,0,15,2.26,0,0,160,18.6,0
H05,2024-05-05,0,14,2.24,0,0,160,18.6,0
H05,2024-05-06,1,11,2.94,0,0,160,18.6,0
H05,2024-05-07,1,17,3.96,0,0,160,18.6,0
H05,2024-05-08,1,10,3.43,0,0,160,18.6,0
H05,2024-05-09,1,7,3.13,0,0,160,18.6,0
H05,2024-05-10,1,13,3.19,0,0,160,18.6,0
H05,2024-05-11,0,11,3.53,0,0,160,18.6,0
H05,2024-05-12,0,9,1.51,0,0,160,18.6,0
H05,2024-05-13,1,19,2.34,0,0,160,18.6,1
H05,2024-05-14,1,15,3.17,0,0,160,18.6,0
H05,2024-05-15,1,18,4.04,0,0,160,18.6,0
H05,2024-05-16,1,11,2.69,0,0,160,18.6,0
H05,2024-05-17,1,10,3.7,0,0,160,18.6,0
H05,2024-05-18,0,11,1.92,0,0,160,18.6,0
H05,2024-05-19,0,16,2.85,0,0,160,18.6,0
H05,2024-05-20,1,11,2.11,0,0,160,18.6,0
H05,2024-05-21,1,12,3.0,0,0,160,18.6,0
H05,2024-05-22,1,17,4.08,0,0,160,18.6,0
H05,2024-05-23,1,17,2.8,0,0,160,18.6,0
H05,2024-05-24,1,11,2.87,0,0,160,18.6,0
H05,2024-05-25,0,14,3.67,0,0,160,18.6,0
H05,2024-05-26,0,12,2.0,0,0,160,18.6,0
H05,2024-05-27,1,16,3.5,0,0,160,18.6,0
H05,2024-05-28,1,12,2.85,0,0,160,18.6,0
H05,2024-05-29,1,8,3.28,0,0,160,18.6,0
H05,2024-05-30,1,17,2.41,0,0,160,18.6,0
H05,2024-05-31,1,10,2.46,0,0,160,18.6,0
H05,2024-06-01,0,8,2.03,0,0,160,18.6,0
H05,2024-06-02,0,10,2.34,0,0,160,18.6,0
H05,2024-06-03,1,13,2.0,0,0,160,18.6,0
H05,2024-06-04,1,13,3.71,0,0,160,18.6,0
H05,2024-06-05,1,21,2.77,0,0,160,18.6,1
H05,2024-06-06,1,10,3.0,0,0,160,18.6,0
H05,2024-06-07,1,14,2.96,0,0,160,18.6,0
H05,2024-06-08,0,12,1.56,0,0,160,18.6,0
H05,2024-06-09,0,17,2.39,0,0,160,18.6,0
H05,2024-06-10,1,16,2.71,0,0,160,18.6,0
H05,2024-06-11,1,17,2.27,0,0,160,18.6,0
H05,2024-06-12,1,18,2.92,0,0,160,18.6,0
H05,2024-06-13,1,16,1.56,0,0,160,18.6,0
H05,2024-06-14,1,12,2.47,0,0,160,18.6,0
H05,2024-06-15,0,13,2.54,0,0,160,18.6,0
H05,2024-06-16,0,14,1.7,0,0,160,18.6,0
H05,2024-06-17,1,14,2.24,0,0,160,18.6,0
H05,2024-06-18,1,19,3.87,0,0,160,18.6,1
H05,2024-06-19,1,10,3.02,0,0,160,18.6,0
H05,2024-06-20,1,16,2.99,0,0,160,18.6,0
H05,2024-06-21,1,12,3.53,0,0,160,18.6,0
H05,2024-06-22,0,11,1.46,0,0,160,18.6,0
H05,2024-06-23,0,21,3.15,0,0,160,18.6,1
H05,2024-06-24,1,13,2.91,0,0,160,18.6,0
H05,2024-06-25,1,14,2.89,0,0,160,18.6,0
H05,2024-06-26,1,9,2.65,0,0,160,18.6,0
H05,2024-06-27,1,13,3.03,0,0,160,18.6,0
H05,2024-06-28,1,7,1.96,0,0,160,18.6,0
H05,2024-06-29,0,9,1.21,0,0,160,18.6,0
H05,2024-06-30,0,11,3.36,0,0,160,18.6,0
H05,2024-07-01,1,20,3.16,0,0,160,18.6,1
H05,2024-07-02,1,17,2.91,0,0,160,18.6,0
H05,2024-07-03,1,11,3.3,0,0,160,18.6,0
H05,2024-07-04,1,4,3.26,0,0,160,18.6,0
H05,2024-07-05,1,11,3.19,0,0,160,18.6,0
H05,2024-07-06,0,9,2.49,0,0,160,18.6,0
H05,2024-07-07,0,15,1.81,0,0,160,18.6,0
H05,2024-07-08,1,20,3.99,0,0,160,18.6,1
H05,2024-07-09,1,9,1.66,0,0,160,18.6,0
H05,2024-07-10,1,17,2.36,0,0,160,18.6,0
H05,2024-07-11,1,14,2.58,0,0,160,18.6,0
H05,2024-07-12,1,7,2.12,0,0,160,18.6,0
H05,2024-07-13,0,5,2.85,0,0,160,18.6,0
H05,2024-07-14,0,3,2.59,0,0,160,18.6,0
H05,2024-07-15,1,14,2.14,0,0,160,18.6,0
H05,2024-07-16,1,10,1.91,0,0,160,18.6,0
H05,2024-07-17,1,12,1.99,0,0,160,18.6,0
H05,2024-07-18,1,10,3.55,0,0,160,18.6,0
H05,2024-07-19,1,11,3.05,0,0,160,18.6,0
H05,2024-07-20,0,10,3.04,0,0,160,18.6,0
H05,2024-07-21,0,10,1.36,0,0,160,18.6,0
H05,2024-07-22,1,13,3.11,0,0,160,18.6,0
H05,2024-07-23,1,10,2.44,0,0,160,18.6,0
H05,2024-07-24,1,10,3.35,0,0,160,18.6,0
H05,2024-07-25,1,16,2.48,0,0,160,18.6,0
H05,2024-07-26,1,9,2.89,0,0,160,18.6,0
H05,2024-07-27,0,12,2.09,0,0,160,18.6,0
H05,2024-07-28,0,3,2.28,0,0,160,18.6,0
H05,2024-07-29,1,8,2.12,0,0,160,18.6,0
H05,2024-07-30,1,14,2.8,0,0,160,18.6,0
H05,2024-07-31,1,14,2.32,0,0,160,18.6,0
H05,2024-08-01,1,13,2.87,0,0,160,18.6,0
H05,2024-08-02,1,18,2.69,0,0,160,18.6,0
H05,2024-08-03,0,6,1.36,0,0,160,18.6,0
H05,2024-08-04,0,10,1.38,0,0,160,18.6,0
H05,2024-08-05,1,8,2.75,0,0,160,18.6,0
H05,2024-08-06,1,14,3.06,0,0,160,18.6,0
H05,2024-08-07,1,18,2.48,0,0,160,18.6,0
H05,2024-08-08,1,13,2.3,0,0,160,18.6,0
H05,2024-08-09,1,13,1.63,0,0,160,18.6,0
H05,2024-08-10,0,8,1.97,0,0,160,18.6,0
H05,2024-08-11,0,13,1.57,0,0,160,18.6,0
H05,2024-08-12,1,12,2.13,0,0,160,18.6,0
H05,2024-08-13,1,11,2.0,0,0,160,18.6,0
H05,2024-08-14,1,8,1.95,0,0,160,18.6,0
H05,2024-08-15,1,14,2.56,0,0,160,18.6,0
H05,2024-08-16,1,9,2.2,0,0,160,18.6,0
H05,2024-08-17,0,10,2.29,0,0,160,18.6,0
H05,2024-08-18,0,8,2.58,0,0,160,18.6,0
H05,2024-08-19,1,12,2.81,0,0,160,18.6,0
H05,2024-08-20,1,10,1.92,0,0,160,18.6,0
H05,2024-08-21,1,11,1.83,0,0,160,18.6,0
H05,2024-08-22,1,15,2.08,0,0,160,18.6,0
H05,2024-08-23,1,10,3.79,0,0,160,18.6,0
H05,2024-08-24,0,8,1.9,0,0,160,18.6,0
H05,2024-08-25,0,12,3.04,0,0,160,18.6,0
H05,2024-08-26,1,9,2.22,0,0,160,18.6,0
H05,2024-08-27,1,17,2.59,0,0,160,18.6,0
H05,2024-08-28,1,14,2.44,0,0,160,18.6,0
H05,2024-08-29,1,7,1.41,0,0,160,18.6,0
H05,2024-08-30,1,9,2.73,0,0,160,18.6,0
H05,2024-08-31,0,5,1.74,0,0,160,18.6,0
H05,2024-09-01,0,11,3.2,0,0,160,18.6,0
H05,2024-09-02,1,14,2.59,0,0,160,18.6,0
H05,2024-09-03,1,9,2.86,0,0,160,18.6,0
H05,2024-09-04,1,11,2.1,0,0,160,18.6,0
H05,2024-09-05,1,12,2.92,0,0,160,18.6,0
H05,2024-09-06,1,9,2.04,0,0,160,18.6,0
H05,2024-09-07,0,8,1.47,0,0,160,18.6,0
H05,2024-09-08,0,4,2.6,0,0,160,18.6,0
H05,2024-09-09,1,11,2.48,0,0,160,18.6,0
H05,2024-09-10,1,13,1.98,0,0,160,18.6,0
H05,2024-09-11,1,10,1.02,0,0,160,18.6,0
H05,2024-09-12,1,6,1.77,0,0,160,18.6,0
H05,2024-09-13,1,11,2.05,0,0,160,18.6,0
H05,2024-09-14,0,8,2.72,0,0,160,18.6,0
H05,2024-09-15,0,15,2.98,1,0,160,18.6,0
H05,2024-09-16,1,15,3.47,1,0,160,18.6,1
H05,2024-09-17,1,23,3.99,1,0,160,18.6,1
H05,2024-09-18,1,24,2.89,1,0,160,18.6,1
H05,2024-09-19,1,24,3.63,1,0,160,18.6,1
H05,2024-09-20,1,17,4.55,1,0,160,18.6,1
H05,2024-09-21,0,16,2.14,1,0,160,18.6,0
H05,2024-09-22,0,23,3.31,1,0,160,18.6,1
H05,2024-09-23,1,13,2.58,1,0,160,18.6,0
H05,2024-09-24,1,17,3.17,1,0,160,18.6,0
H05,2024-09-25,1,20,3.61,1,0,160,18.6,1
H05,2024-09-26,1,13,3.11,1,0,160,18.6,0
H05,2024-09-27,1,14,4.0,1,0,160,18.6,1
H05,2024-09-28,0,9,2.87,1,0,160,18.6,0
H05,2024-09-29,0,12,1.58,0,0,160,18.6,0
H05,2024-09-30,1,15,2.15,0,0,160,18.6,0
H05,2024-10-01,1,10,3.05,0,0,160,18.6,0
H05,2024-10-02,1,12,1.3,0,0,160,18.6,0
H05,2024-10-03,1,16,2.36,0,0,160,18.6,0
H05,2024-10-04,1,11,2.29,0,0,160,18.6,0
H05,2024-10-05,0,16,3.39,0,0,160,18.6,0
H05,2024-10-06,0,7,2.12,0,0,160,18.6,0
H05,2024-10-07,1,8,1.65,0,0,160,18.6,0
H05,2024-10-08,1,8,2.51,0,0,160,18.6,0
H05,2024-10-09,1,17,2.0,0,0,160,18.6,0
H05,2024-10-10,1,10,2.45,0,0,160,18.6,0
H05,2024-10-11,1,7,1.31,0,0,160,18.6,0
H05,2024-10-12,0,8,2.65,0,0,160,18.6,0
H05,2024-10-13,0,13,1.91,0,0,160,18.6,0
H05,2024-10-14,1,18,3.51,0,0,160,18.6,0
H05,2024-10-15,1,11,2.22,0,0,160,18.6,0
H05,2024-10-16,1,11,2.29,0,0,160,18.6,0
H05,2024-10-17,1,16,1.66,0,0,160,18.6,0
H05,2024-10-18,1,10,1.18,0,0,160,18.6,0
H05,2024-10-19,0,8,0.76,0,0,160,18.6,0
H05,2024-10-20,0,6,1.97,0,0,160,18.6,0
H05,2024-10-21,1,9,2.51,0,0,160,18.6,0
H05,2024-10-22,1,7,1.72,0,0,160,18.6,0
H05,2024-10-23,1,12,2.94,0,0,160,18.6,0
H05,2024-10-24,1,10,1.95,0,0,160,18.6,0
H05,2024-10-25,1,11,1.97,0,0,160,18.6,0
H05,2024-10-26,0,15,1.88,0,0,160,18.6,0
H05,2024-10-27,0,6,1.25,0,0,160,18.6,0
H05,2024-10-28,1,9,3.49,0,0,160,18.6,0
H05,2024-10-29,1,12,2.49,0,0,160,18.6,0
H05,2024-10-30,1,16,1.84,0,0,160,18.6,0
H05,2024-10-31,1,9,1.15,0,0,160,18.6,0
H05,2024-11-01,1,12,1.56,0,0,160,18.6,0
H05,2024-11-02,0,8,2.6,0,0,160,18.6,0
H05,2024-11-03,0,16,2.4,0,0,160,18.6,0
H05,2024-11-04,1,12,2.14,0,0,160,18.6,0
H05,2024-11-05,1,14,2.56,0,0,160,18.6,0
H05,2024-11-06,1,10,2.63,0,0,160,18.6,0
H05,2024-11-07,1,12,2.84,0,0,160,18.6,0
H05,2024-11-08,1,6,2.05,0,0,160,18.6,0
H05,2024-11-09,0,13,1.8,0,0,160,18.6,0
H05,2024-11-10,0,12,3.75,0,0,160,18.6,0
H05,2024-11-11,1,14,3.11,0,0,160,18.6,0
H05,2024-11-12,1,10,2.36,0,0,160,18.6,0
H05,2024-11-13,1,14,2.74,0,0,160,18.6,0
H05,2024-11-14,1,12,2.38,0,1,160,18.6,0
H05,2024-11-15,1,23,3.0,0,1,160,18.6,1
H05,2024-11-16,0,13,2.12,0,1,160,18.6,0
H05,2024-11-17,0,9,2.61,0,0,160,18.6,0
H05,2024-11-18,1,9,2.05,0,0,160,18.6,0
H05,2024-11-19,1,8,2.07,0,0,160,18.6,0
H05,2024-11-20,1,13,2.32,0,0,160,18.6,0
H05,2024-11-21,1,20,1.36,0,0,160,18.6,1
H05,2024-11-22,1,14,2.22,0,0,160,18.6,0
H05,2024-11-23,0,10,1.12,0,0,160,18.6,0
H05,2024-11-24,0,9,1.75,0,0,160,18.6,0
H05,2024-11-25,1,12,2.67,0,0,160,18.6,0
H05,2024-11-26,1,23,1.95,0,0,160,18.6,1
H05,2024-11-27,1,14,2.11,0,0,160,18.6,0
H05,2024-11-28,1,12,1.97,0,0,160,18.6,0
H05,2024-11-29,1,11,3.45,0,0,160,18.6,0
H05,2024-11-30,0,11,2.54,0,0,160,18.6,0
H05,2024-12-01,0,9,1.91,0,0,160,18.6,0
H05,2024-12-02,1,13,2.77,0,0,160,18.6,0
H05,2024-12-03,1,10,1.93,0,0,160,18.6,0
H05,2024-12-04,1,14,2.85,0,0,160,18.6,0
H05,2024-12-05,1,13,3.26,0,0,160,18.6,0
H05,2024-12-06,1,12,3.68,0,0,160,18.6,0
H05,2024-12-07,0,4,2.14,0,0,160,18.6,0
H05,2024-12-08,0,10,1.75,0,0,160,18.6,0
H05,2024-12-09,1,15,3.34,0,0,160,18.6,0
H05,2024-12-10,1,16,2.28,0,0,160,18.6,0
H05,2024-12-11,1,11,1.97,0,0,160,18.6,0
H05,2024-12-12,1,15,3.19,0,0,160,18.6,0
H05,2024-12-13,1,10,2.33,0,0,160,18.6,0
H05,2024-12-14,0,13,2.38,0,0,160,18.6,0
H05,2024-12-15,0,7,3.5,0,0,160,18.6,0
H05,2024-12-16,1,13,2.4,0,0,160,18.6,0
H05,2024-12-17,1,17,3.91,0,0,160,18.6,0
H05,2024-12-18,1,17,3.19,0,0,160,18.6,0
H05,2024-12-19,1,19,2.76,0,0,160,18.6,1
H05,2024-12-20,1,13,3.38,0,0,160,18.6,0
H05,2024-12-21,0,8,2.7,0,0,160,18.6,0
H05,2024-12-22,0,12,2.64,0,0,160,18.6,0
H05,2024-12-23,1,20,3.39,0,0,160,18.6,1
H05,2024-12-24,1,7,1.32,0,0,160,18.6,0
H05,2024-12-25,1,6,2.94,0,0,160,18.6,0
H05,2024-12-26,1,14,2.53,0,0,160,18.6,0
H05,2024-12-27,1,12,3.03,0,0,160,18.6,0
H05,2024-12-28,0,9,3.3,0,0,160,18.6,0
H05,2024-12-29,0,10,1.46,0,0,160,18.6,0
H05,2024-12-30,1,5,2.45,0,0,160,18.6,0
H06,2024-01-01,1,21,3.72,0,0,153,27.0,0
H06,2024-01-02,1,22,2.66,0,0,153,27.0,0
H06,2024-01-03,1,19,1.62,0,0,153,27.0,0
H06,2024-01-04,1,16,2.45,0,0,153,27.0,0
H06,2024-01-05,1,12,3.49,0,0,153,27.0,0
H06,2024-01-06,0,16,3.42,0,0,153,27.0,0
H06,2024-01-07,0,18,2.26,0,0,153,27.0,0
H06,2024-01-08,1,19,2.45,0,0,153,27.0,0
H06,2024-01-09,1,25,2.88,0,0,153,27.0,0
H06,2024-01-10,1,16,3.24,0,0,153,27.0,0
H06,2024-01-11,1,23,3.11,0,0,153,27.0,0
H06,2024-01-12,1,18,3.0,0,0,153,27.0,0
H06,2024-01-13,0,24,3.03,0,0,153,27.0,0
H06,2024-01-14,0,20,2.77,0,0,153,27.0,0
H06,2024-01-15,1,24,3.91,0,0,153,27.0,0
H06,2024-01-16,1,27,2.22,0,0,153,27.0,0
H06,2024-01-17,1,19,5.04,0,0,153,27.0,0
H06,2024-01-18,1,16,4.42,0,0,153,27.0,0
H06,2024-01-19,1,17,3.87,0,0,153,27.0,0
H06,2024-01-20,0,26,3.73,0,0,153,27.0,0
H06,2024-01-21,0,17,3.52,0,0,153,27.0,0
H06,2024-01-22,1,25,4.44,0,0,153,27.0,0
H06,2024-01-23,1,23,3.77,0,0,153,27.0,0
H06,2024-01-24,1,20,4.08,0,0,153,27.0,0
H06,2024-01-25,1,24,4.17,0,0,153,27.0,0
H06,2024-01-26,1,22,3.79,0,0,153,27.0,0
H06,2024-01-27,0,20,2.96,0,0,153,27.0,0
H06,2024-01-28,0,19,3.26,0,0,153,27.0,0
H06,2024-01-29,1,20,2.83,0,0,153,27.0,0
